Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[33]     0.5    0.03    0.04  530000         coulan2_ [33]
                0.04    0.00 1590000/87519884     expint_ [14]
-----------------------------------------------
                0.06    0.00  615000/615000      difdrv_ [2]
[34]     0.5    0.06    0.00  615000         en_cond_ [34]
                0.00    0.00  615000/2090000     eff_mass_ [63]
                0.00    0.00  615000/4220005     v1_ [62]
                0.00    0.00 1125000/1125000     zfun_ [80]
                0.00    0.00 1125000/1125000     rfun_ [79]
                0.00    0.00  510000/510000      v2_ [89]
                0.00    0.00  510000/510000      rcfun_ [88]
-----------------------------------------------
                0.03    0.03  265000/265000      condegin_ [29]
[35]     0.5    0.03    0.03  265000         coulin_ [35]
                0.02    0.02  265000/530000      coulan2_ [33]
-----------------------------------------------
                0.03    0.01  185000/185000      chemag8_ [30]
[36]     0.3    0.03    0.01  185000         chemfit7_ [36]
                0.01    0.00  185000/185000      ferinv7_ [68]
-----------------------------------------------
                0.00    0.03  265000/265000      condegin_ [29]
[37]     0.3    0.00    0.03  265000         coul99i_ [37]
                0.02    0.02  265000/530000      coulan2_ [33]
-----------------------------------------------
                0.00    0.03  265000/265000      potekhin2019_ [3]
[38]     0.2    0.00    0.03  265000         condin_ [38]
                0.02    0.00  265000/265000      hlfit8_ [49]
                0.01    0.00  530000/87519884     expint_ [14]
-----------------------------------------------
                0.00    0.00    5900/185000      elect11_ [61]
                0.01    0.02  179100/185000      chemag8_ [30]
[39]     0.2    0.01    0.02  185000         elect11b_ [39]
                0.02    0.00  185000/185000      sommerf_ [50]
-----------------------------------------------
                0.00    0.00   11432/121432      condegin_ [29]
                0.03    0.00  110000/121432      conduct_ [5]
[40]     0.2    0.03    0.00  121432         taueesy_ [40]
-----------------------------------------------
                0.00    0.00       1/5836        MAIN__ [1]
                0.00    0.00       1/5836        init_eos_tab_ [77]
                0.00    0.00     200/5836        geteost_ [74]
                0.00    0.00     201/5836        solve_tov_structure_ [43]
                0.00    0.00     414/5836        derivs_ [72]
                0.03    0.00    5019/5836        derivs2_ [45]
[41]     0.2    0.03    0.00    5836         __grid_MOD_build_grid [41]
-----------------------------------------------
                0.00    0.03       1/1           MAIN__ [1]
[42]     0.2    0.00    0.03       1         __grid_MOD_build_structure [42]
                0.00    0.03       1/1           solve_tov_structure_ [43]
                0.00    0.00     200/200         geteost_ [74]
                0.00    0.00       1/1           init_eos_tab_ [77]
                0.00    0.00     323/323         gapmodel_ [108]
                0.00    0.00       1/1           __grid_MOD_output_structure [176]
-----------------------------------------------
                0.00    0.03       1/1           __grid_MOD_build_structure [42]
[43]     0.2    0.00    0.03       1         solve_tov_structure_ [43]
                0.00    0.03     201/201         odeint_ [44]
                0.00    0.00     201/5836        __grid_MOD_build_grid [41]
-----------------------------------------------
                0.00    0.03     201/201         solve_tov_structure_ [43]
[44]     0.2    0.00    0.03     201         odeint_ [44]
                0.00    0.02     883/883         rkqs_ [47]
                0.00    0.00     824/5019        derivs2_ [45]
                0.00    0.00      59/414         derivs_ [72]
-----------------------------------------------
                0.00    0.00     824/5019        odeint_ [44]
                0.00    0.02    4195/5019        rkck_ [46]
[45]     0.2    0.00    0.03    5019         derivs2_ [45]
                0.03    0.00    5019/5836        __grid_MOD_build_grid [41]
-----------------------------------------------
                0.00    0.02     910/910         rkqs_ [47]
[46]     0.2    0.00    0.02     910         rkck_ [46]
                0.00    0.02    4195/5019        derivs2_ [45]
                0.00    0.00     355/414         derivs_ [72]
-----------------------------------------------
                0.00    0.02     883/883         odeint_ [44]
[47]     0.2    0.00    0.02     883         rkqs_ [47]
                0.00    0.02     910/910         rkck_ [46]
-----------------------------------------------
                0.02    0.00  980000/980000      q3_ [25]
[48]     0.2    0.02    0.00  980000         qbnn_ [48]
                0.00    0.00  221662/4220005     v1_ [62]
                0.00    0.00  260000/2220000     kfermi_ [78]
                0.00    0.00  221662/776362      rrpp_pa_ [84]
                0.00    0.00  221662/221662      rrnn_na_ [92]
-----------------------------------------------
                0.02    0.00  265000/265000      condin_ [38]
[49]     0.2    0.02    0.00  265000         hlfit8_ [49]
-----------------------------------------------
                0.02    0.00  185000/185000      elect11b_ [39]
[50]     0.2    0.02    0.00  185000         sommerf_ [50]
                0.00    0.00  185000/185000      subfermj_ [94]
-----------------------------------------------
                0.00    0.02  170665/170665      eosfim12_ [28]
[51]     0.2    0.00    0.02  170665         fharmag_ [51]
                0.02    0.00  170665/170665      hlmag_ [53]
-----------------------------------------------
                0.02    0.00  170665/170665      eosfim12_ [28]
[52]     0.2    0.02    0.00  170665         fscrsol8_ [52]
-----------------------------------------------
                0.02    0.00  170665/170665      fharmag_ [51]
[53]     0.2    0.02    0.00  170665         hlmag_ [53]
                0.00    0.00  170665/170665      hlfit12_ [96]
-----------------------------------------------
                0.02    0.00    1001/1001        __magnetic_evolution_MOD_magnetic_evol [16]
[54]     0.2    0.02    0.00    1001         vacuumbc_ [54]
-----------------------------------------------
                                                 <spontaneous>
[55]     0.2    0.02    0.00                 coulan_ [55]
-----------------------------------------------
                0.01    0.00  495000/495000      cv_func_ [19]
[56]     0.1    0.01    0.00  495000         ccvfn_ [56]
                0.00    0.00  110831/388181      rrcv_a_cru_ [67]
                0.00    0.00  110831/4220005     v1_ [62]
-----------------------------------------------
                0.00    0.01  980000/980000      q3_ [25]
[57]     0.1    0.00    0.01  980000         qbnp_ [57]
                0.01    0.00  554700/554700      rrnp_pa_ [66]
                0.00    0.00  554700/4220005     v1_ [62]
-----------------------------------------------
                0.01    0.00  980000/980000      q3_ [25]
[58]     0.1    0.01    0.00  980000         qbpp_ [58]
                0.00    0.00  554700/4220005     v1_ [62]
                0.00    0.00  554700/776362      rrpp_pa_ [84]
-----------------------------------------------
                0.01    0.00  980000/980000      q3_ [25]
[59]     0.1    0.01    0.00  980000         qcpbf_co_ [59]
                0.00    0.00  554700/4220005     v1_ [62]
                0.00    0.00  554700/776362      ffa_ [83]
-----------------------------------------------
                0.01    0.00  980000/980000      q3_ [25]
[60]     0.1    0.01    0.00  980000         qmurca_ [60]
                0.00    0.00  554700/4220005     v1_ [62]
                0.00    0.00  554700/554700      rrmn_pa_ [86]
                0.00    0.00  554700/554700      rrmp_pa_ [87]
-----------------------------------------------
                0.00    0.01  185000/185000      chemag8_ [30]
[61]     0.1    0.00    0.01  185000         elect11_ [61]
                0.00    0.01    5900/5900        elect11a_ [70]
                0.00    0.00    5900/185000      elect11b_ [39]
                0.00    0.00    5900/7600        fermi10_ [104]
-----------------------------------------------
                0.00    0.00  110831/4220005     ccvfn_ [56]
                0.00    0.00  221662/4220005     qcpbf_cr_ [75]
                0.00    0.00  221662/4220005     qbnn_ [48]
                0.00    0.00  277350/4220005     ccvfp_ [71]
                0.00    0.00  554700/4220005     qdurca_ [73]
                0.00    0.00  554700/4220005     qcpbf_co_ [59]
                0.00    0.00  554700/4220005     qbpp_ [58]
                0.00    0.00  554700/4220005     qbnp_ [57]
                0.00    0.00  554700/4220005     qmurca_ [60]
                0.00    0.00  615000/4220005     en_cond_ [34]
[62]     0.1    0.01    0.00 4220005         v1_ [62]
-----------------------------------------------
                0.00    0.00  495000/2090000     cv_func_ [19]
                0.00    0.00  615000/2090000     en_cond_ [34]
                0.00    0.00  980000/2090000     q3_ [25]
[63]     0.1    0.01    0.00 2090000         eff_mass_ [63]
-----------------------------------------------
                0.01    0.00  980000/980000      q3_ [25]
[64]     0.1    0.01    0.00  980000         qpair_ [64]
-----------------------------------------------
                0.01    0.00  980000/980000      q3_ [25]
[65]     0.1    0.01    0.00  980000         qplasma_ [65]
                0.00    0.00  980000/2220000     kfermi_ [78]
-----------------------------------------------
                0.01    0.00  554700/554700      qbnp_ [57]
[66]     0.1    0.01    0.00  554700         rrnp_pa_ [66]
-----------------------------------------------
                0.00    0.00  110831/388181      ccvfn_ [56]
                0.01    0.00  277350/388181      ccvfp_ [71]
[67]     0.1    0.01    0.00  388181         rrcv_a_cru_ [67]
-----------------------------------------------
                0.01    0.00  185000/185000      chemfit7_ [36]
[68]     0.1    0.01    0.00  185000         ferinv7_ [68]
-----------------------------------------------
                0.01    0.00    5900/5900        elect11a_ [70]
[69]     0.1    0.01    0.00    5900         blin9_ [69]
                0.00    0.00    1700/7600        fermi10_ [104]
                0.00    0.00    1700/1700        blin9b_ [106]
                0.00    0.00    1700/5900        blin9c_ [105]
-----------------------------------------------
                0.00    0.01    5900/5900        elect11_ [61]
[70]     0.1    0.00    0.01    5900         elect11a_ [70]
                0.01    0.00    5900/5900        blin9_ [69]
                0.00    0.00    4200/5900        blin9c_ [105]
-----------------------------------------------
                0.00    0.01  310000/310000      cv_func_ [19]
[71]     0.1    0.00    0.01  310000         ccvfp_ [71]
                0.01    0.00  277350/388181      rrcv_a_cru_ [67]
                0.00    0.00  277350/4220005     v1_ [62]
-----------------------------------------------
                0.00    0.00      59/414         odeint_ [44]
                0.00    0.00     355/414         rkck_ [46]
[72]     0.0    0.00    0.00     414         derivs_ [72]
                0.00    0.00     414/5836        __grid_MOD_build_grid [41]
-----------------------------------------------
                0.00    0.00  980000/980000      q3_ [25]
[73]     0.0    0.00    0.00  980000         qdurca_ [73]
                0.00    0.00  554700/4220005     v1_ [62]
                0.00    0.00  554700/554700      rrd_a_ [85]
-----------------------------------------------
                0.00    0.00     200/200         __grid_MOD_build_structure [42]
[74]     0.0    0.00    0.00     200         geteost_ [74]
                0.00    0.00     200/5836        __grid_MOD_build_grid [41]
-----------------------------------------------
                0.00    0.00  980000/980000      q3_ [25]
