    1.3920000000E+00    9.73983E+14    7.64361E-02    1.00000E+00    7.64361E-02    0.00000E+00    9.23565E-01    6.34335E-01    1.00596E+00    5.63696E-03    1.32150E+35    7.55800E-01    5.07001E-01    4.11232E+02
    1.4210000000E+00    9.73438E+14    7.64274E-02    1.00000E+00    7.64274E-02    0.00000E+00    9.23574E-01    6.34453E-01    1.00621E+00    6.00878E-03    1.31962E+35    7.55800E-01    5.07018E-01    4.11150E+02
    1.4500000000E+00    9.72894E+14    7.64186E-02    1.00000E+00    7.64186E-02    0.00000E+00    9.23582E-01    6.34572E-01    1.00647E+00    6.38059E-03    1.31775E+35    7.55800E-01    5.07035E-01    4.11068E+02
    1.4790000000E+00    9.72349E+14    7.64099E-02    1.00000E+00    7.64099E-02    0.00000E+00    9.23591E-01    6.34690E-01    1.00672E+00    6.75240E-03    1.31587E+35    7.55800E-01    5.07051E-01    4.10986E+02
    1.5080000000E+00    9.71805E+14    7.64012E-02    1.00000E+00    7.64012E-02    0.00000E+00    9.23599E-01    6.34809E-01    1.00698E+00    7.12421E-03    1.31399E+35    7.55800E-01    5.07068E-01    4.10904E+02
    1.5370000000E+00    9.71260E+14    7.63924E-02    1.00000E+00    7.63924E-02    0.00000E+00    9.23608E-01    6.34927E-01    1.00723E+00    7.49603E-03    1.31212E+35    7.55800E-01    5.07085E-01    4.10823E+02
    1.5660000000E+00    9.70662E+14    7.63829E-02    1.00000E+00    7.63829E-02    0.00000E+00    9.23617E-01    6.35058E-01    1.00752E+00    7.94320E-03    1.31006E+35    7.55800E-01    5.07103E-01    4.10733E+02
    1.5950000000E+00    9.70044E+14    7.63731E-02    1.00000E+00    7.63731E-02    0.00000E+00    9.23627E-01    6.35193E-01    1.00783E+00    8.41904E-03    1.30794E+35    7.55800E-01    5.07120E-01    4.10639E+02
    1.6240000000E+00    9.69425E+14    7.63633E-02    1.00000E+00    7.63633E-02    0.00000E+00    9.23636E-01    6.35328E-01    1.00813E+00    8.89488E-03    1.30582E+35    7.55800E-01    5.07138E-01    4.10546E+02
    1.6530000000E+00    9.68807E+14    7.63535E-02    1.00000E+00    7.63535E-02    0.00000E+00    9.23646E-01    6.35463E-01    1.00844E+00    9.37073E-03    1.30370E+35    7.55800E-01    5.07156E-01    4.10453E+02
    1.6820000000E+00    9.68188E+14    7.63437E-02    1.00000E+00    7.63437E-02    0.00000E+00    9.23656E-01    6.35597E-01    1.00874E+00    9.84657E-03    1.30158E+35    7.55800E-01    5.07173E-01    4.10360E+02
    1.7110000000E+00    9.67570E+14    7.63339E-02    1.00000E+00    7.63339E-02    0.00000E+00    9.23665E-01    6.35732E-01    1.00905E+00    1.03224E-02    1.29946E+35    7.55800E-01    5.07191E-01    4.10267E+02
    1.7400000000E+00    9.66921E+14    7.63235E-02    1.00000E+00    7.63235E-02    0.00000E+00    9.23675E-01    6.35874E-01    1.00936E+00    1.08494E-02    1.29724E+35    7.55800E-01    5.07211E-01    4.10168E+02
    1.7690000000E+00    9.66240E+14    7.63124E-02    1.00000E+00    7.63124E-02    0.00000E+00    9.23686E-01    6.36022E-01    1.00968E+00    1.14277E-02    1.29490E+35    7.55800E-01    5.07232E-01    4.10065E+02
    1.7980000000E+00    9.65559E+14    7.63014E-02    1.00000E+00    7.63014E-02    0.00000E+00    9.23697E-01    6.36170E-01    1.01000E+00    1.20061E-02    1.29257E+35    7.55800E-01    5.07253E-01    4.09962E+02
    1.8270000000E+00    9.64878E+14    7.62903E-02    1.00000E+00    7.62903E-02    0.00000E+00    9.23707E-01    6.36318E-01    1.01032E+00    1.25844E-02    1.29023E+35    7.55800E-01    5.07275E-01    4.09858E+02
    1.8560000000E+00    9.64197E+14    7.62793E-02    1.00000E+00    7.62793E-02    0.00000E+00    9.23718E-01    6.36465E-01    1.01064E+00    1.31628E-02    1.28790E+35    7.55800E-01    5.07296E-01    4.09755E+02
    1.8850000000E+00    9.63516E+14    7.62682E-02    1.00000E+00    7.62682E-02    0.00000E+00    9.23729E-01    6.36613E-01    1.01096E+00    1.37411E-02    1.28556E+35    7.55800E-01    5.07318E-01    4.09652E+02
    1.9140000000E+00    9.62781E+14    7.62565E-02    1.00000E+00    7.62565E-02    0.00000E+00    9.23740E-01    6.36773E-01    1.01131E+00    1.44097E-02    1.28306E+35    7.55800E-01    5.07341E-01    4.09538E+02
    1.9430000000E+00    9.62038E+14    7.62446E-02    1.00000E+00    7.62446E-02    0.00000E+00    9.23752E-01    6.36935E-01    1.01166E+00    1.50896E-02    1.28053E+35    7.55800E-01    5.07364E-01    4.09423E+02
    1.9720000000E+00    9.61295E+14    7.62327E-02    1.00000E+00    7.62327E-02    0.00000E+00    9.23764E-01    6.37096E-01    1.01201E+00    1.57695E-02    1.27800E+35    7.55800E-01    5.07387E-01    4.09309E+02
    2.0010000000E+00    9.60552E+14    7.62209E-02    1.00000E+00    7.62209E-02    0.00000E+00    9.23775E-01    6.37257E-01    1.01236E+00    1.64494E-02    1.27547E+35    7.55800E-01    5.07411E-01    4.09194E+02
    2.0300000000E+00    9.59810E+14    7.62090E-02    1.00000E+00    7.62090E-02    0.00000E+00    9.23787E-01    6.37419E-01    1.01271E+00    1.71294E-02    1.27295E+35    7.55800E-01    5.07434E-01    4.09079E+02
    2.0590000000E+00    9.59027E+14    7.61963E-02    1.00000E+00    7.61963E-02    0.00000E+00    9.23801E-01    6.37590E-01    1.01308E+00    1.78836E-02    1.27030E+35    7.55800E-01    5.07459E-01    4.08960E+02
    2.0880000000E+00    9.58231E+14    7.61833E-02    1.00000E+00    7.61833E-02    0.00000E+00    9.23816E-01    6.37763E-01    1.01346E+00    1.86633E-02    1.26762E+35    7.55800E-01    5.07484E-01    4.08838E+02
    2.1170000000E+00    9.57434E+14    7.61703E-02    1.00000E+00    7.61703E-02    0.00000E+00    9.23830E-01    6.37937E-01    1.01384E+00    1.94431E-02    1.26494E+35    7.55800E-01    5.07509E-01    4.08716E+02
    2.1460000000E+00    9.56638E+14    7.61573E-02    1.00000E+00    7.61573E-02    0.00000E+00    9.23845E-01    6.38111E-01    1.01421E+00    2.02228E-02    1.26226E+35    7.55800E-01    5.07534E-01    4.08595E+02
